row_id,variable,shap_value,feature_value
143,BIAS,-0.01190503446912048,0
144,Age,-0.21193155480422957,35.11828543744781
144,SibSp,0.02619084869905818,0
144,Parch,0.010709352695230018,0
144,Fare,-1.799717544435291,0
144,Pclass_X2,-0.03637026762081461,1
144,Pclass_X3,0.1836669515280509,0
144,Sex_male,-1.7219661019339776,1
144,Embarked_Q,0.01647037728399076,0
144,Embarked_S,-0.28130464562331225,1
144,BIAS,-0.01190503446912048,0
145,Age,-0.07613364692729375,35
145,SibSp,-0.01888726255732609,0
145,Parch,0.04087627369842345,0
145,Fare,0.8684160800759078,512.3292
145,Pclass_X2,0.04643972704615183,0
145,Pclass_X3,0.21485154568261391,0
145,Sex_male,-1.1149205939948075,1
145,Embarked_Q,0.016963413666027924,0
145,Embarked_S,0.16205575317639528,0
145,BIAS,-0.01190503446912048,0
146,Age,-0.9792177670249698,27.415930487859754
146,SibSp,0.029870803338602054,0
146,Parch,0.0066099857327202565,0
146,Fare,-0.4862303579543437,7.8958
146,Pclass_X2,0.034392498019016504,0
146,Pclass_X3,-0.21273192715093184,1
146,Sex_male,-1.2986778288042449,1
146,Embarked_Q,0.008194391407825654,0
146,Embarked_S,-0.14427377880464132,1
146,BIAS,-0.01190503446912048,0
147,Age,-0.9792177670249698,27.415930487859754
147,SibSp,0.029870803338602054,0
147,Parch,0.0066099857327202565,0
147,Fare,-0.4862303579543437,7.8958
147,Pclass_X2,0.034392498019016504,0
147,Pclass_X3,-0.21273192715093184,1
147,Sex_male,-1.2986778288042449,1
147,Embarked_Q,0.008194391407825654,0
147,Embarked_S,-0.14427377880464132,1
147,BIAS,-0.01190503446912048,0
148,Age,0.3620976625860248,16
148,SibSp,0.11697674462413592,1
148,Parch,0.006505490582130691,1
148,Fare,-0.3883079341020955,20.25
148,Pclass_X2,0.08029489076464319,0
148,Pclass_X3,-0.22626197429388933,1
148,Sex_male,-0.9544156461008637,1
148,Embarked_Q,0.006093784681990879,0
148,Embarked_S,-0.23888625993159326,1
148,BIAS,-0.01190503446912048,0
149,Age,0.06993918371685591,19
149,SibSp,0.2833727850790599,1
149,Parch,0.0750258304081644,0
149,Fare,1.3911403068733683,53.1
149,Pclass_X2,0.12802676362002385,0
149,Pclass_X3,0.2215211795365837,0
149,Sex_male,-0.989397677234868,1
149,Embarked_Q,0.005264361797403899,0
149,Embarked_S,-0.10615554914630575,1
149,BIAS,-0.01190503446912048,0
150,Age,0.25885573329499556,31
150,SibSp,0.04825926438580337,0
150,Parch,0.0106504169790862,0
150,Fare,-0.41507459064871083,7.75
150,Pclass_X2,0.026036414991401545,0
150,Pclass_X3,-0.20469876488327685,1
150,Sex_male,-0.9541263226710133,1
150,Embarked_Q,-0.08608114819040454,1
150,Embarked_S,0.2293842862990766,0
150,BIAS,-0.01190503446912048,0
151,Age,0.02102314251371838,48
151,SibSp,0.07965853958314593,1
151,Parch,-0.07846415583439235,2
151,Fare,0.6161050929350419,65
151,Pclass_X2,-0.07196591338373,1
151,Pclass_X3,0.9922755669846156,0
151,Sex_male,2.0920982369407484,0
151,Embarked_Q,0.003948444932831666,0
151,Embarked_S,-0.0713417985685265,1
151,BIAS,-0.01190503446912048,0
152,Age,0.3305207325027553,34
152,SibSp,0.05075296691440058,0
152,Parch,0.008897050158017866,0
152,Fare,0.04134963872228719,8.05
152,Pclass_X2,-0.03319496183570677,0
152,Pclass_X3,-0.275938300284392,1
152,Sex_male,-0.7140075803477356,1
152,Embarked_Q,0.008194391407825654,0
152,Embarked_S,-0.08338535224973223,1
152,BIAS,-0.01190503446912048,0
153,Age,-0.0489632602531163,51
153,SibSp,0.11240601863280499,1
153,Parch,0.03130711182054083,0
153,Fare,0.6729060359239739,77.9583
153,Pclass_X2,0.017902960396170058,0
153,Pclass_X3,0.9756827139656238,0
153,Sex_male,1.9306165076408863,0
153,Embarked_Q,0.003948444932831666,0
153,Embarked_S,-0.07447717261642307,1
153,BIAS,-0.01190503446912048,0
154,Age,0.2790159586455369,48
154,SibSp,0.045286363966251283,0
154,Parch,0.007750360991925746,0
154,Fare,0.6941144876966284,7.8542
154,Pclass_X2,-7.738594617977663e-4,0
154,Pclass_X3,-0.21169390519370107,1
154,Sex_male,-0.7751513030380375,1
154,Embarked_Q,0.008194391407825654,0
154,Embarked_S,-0.08655754556187874,1
154,BIAS,-0.01190503446912048,0
155,Age,-0.38696205573438736,54
155,SibSp,0.04549151825318212,1
155,Parch,-0.02041457262758637,3
155,Fare,-0.6477779402341498,23
155,Pclass_X2,-0.05368633094913103,1
155,Pclass_X3,0.8200623388890569,0
155,Sex_male,2.5933600127589815,0
155,Embarked_Q,0.004749281890497304,0
155,Embarked_S,-0.08730768449762875,1
155,BIAS,-0.01190503446912048,0
156,Age,-0.12258378973849245,25
156,SibSp,0.029245285966855973,0
156,Parch,0.011614276978035964,0
156,Fare,-1.6817482577888003,7.05
156,Pclass_X2,0.03348518135701787,0
156,Pclass_X3,-0.21865931293194502,1
156,Sex_male,-1.3486188563334323,1
156,Embarked_Q,0.015678491324197782,0
156,Embarked_S,-0.3768525767319534,1
156,BIAS,-0.01190503446912048,0
157,Age,0.24332954878855562,9.466449091690588
157,SibSp,-1.1310139363509435,8
157,Parch,-0.07425532697276954,2
157,Fare,-0.15836102380328024,69.55
157,Pclass_X2,0.012143035264346607,0
157,Pclass_X3,-1.0116008611255596,1
157,Sex_male,1.1614493206578256,0
157,Embarked_Q,0.00331179292288092,0
157,Embarked_S,-0.2355093846405114,1
157,BIAS,-0.01190503446912048,0
158,Age,0.8312716475884478,34
158,SibSp,0.07709092887337297,0
158,Parch,0.008427264470992058,0
158,Fare,0.30300440157111697,13
158,Pclass_X2,-0.00338049390180634,1
158,Pclass_X3,0.2336841258710064,0
158,Sex_male,-1.1155673198927543,1
158,Embarked_Q,0.008194391407825654,0
158,Embarked_S,-0.07764730363241668,1
158,BIAS,-0.01190503446912048,0
159,Age,0.2509305817057078,27
159,SibSp,0.04063266547613561,0
159,Parch,0.011576647741545026,0
159,Fare,-1.8662121565144816,6.975
159,Pclass_X2,0.04035815533446811,0
159,Pclass_X3,-0.19659796086272968,1
159,Sex_male,-1.39837294766591,1
159,Embarked_Q,0.015678491324197782,0
159,Embarked_S,-0.3563736021479644,1
159,BIAS,-0.01190503446912048,0
160,Age,0.6381399625623777,31
160,SibSp,0.08022311525008503,0
160,Parch,0.0106504169790862,0
160,Fare,0.7759523302044075,7.775
160,Pclass_X2,0.03483708308341699,0
160,Pclass_X3,-0.22207468303094713,1
160,Sex_male,-0.6660437349700125,1
160,Embarked_Q,0.012784435951217251,0
160,Embarked_S,-0.0727941716247246,1
160,BIAS,-0.01190503446912048,0
161,Age,0.15090212182623397,18
161,SibSp,0.08917294372559374,0
161,Parch,0.010158179272405879,0
161,Fare,0.5664102101375629,7.775
161,Pclass_X2,0.02367783653697464,0
161,Pclass_X3,-0.7189351068720518,1
161,Sex_male,1.6690808789027962,0
161,Embarked_Q,0.005760765354064306,0
161,Embarked_S,-0.15050898594914897,1
161,BIAS,-0.01190503446912048,0
162,Age,-0.34868732790423956,23
162,SibSp,0.08028449143850974,0
162,Parch,0.00970886339551379,0
162,Fare,0.21849402612524316,7.925
162,Pclass_X2,0.016012535485505245,0
162,Pclass_X3,-0.812684709312247,1
162,Sex_male,2.0706847267417365,0
162,Embarked_Q,0.003966892566811624,0
162,Embarked_S,-0.1652010641753472,1
162,BIAS,-0.01190503446912048,0
163,Age,0.41966696567763423,31
163,SibSp,0.1182627293933662,1
163,Parch,-0.19052664905522051,1
163,Fare,0.019851480942685844,37.0042
163,Pclass_X2,-0.23277613996219343,1
163,Pclass_X3,0.2127459835819687,0
163,Sex_male,-1.2692207994422033,1
163,Embarked_Q,0.016963413666027924,0
163,Embarked_S,0.14388961318183674,0
163,BIAS,-0.01190503446912048,0
164,Age,2.4220097154629943,2
164,SibSp,-1.8699146188217934,4
164,Parch,-0.05416277823579615,1
164,Fare,0.006342222049774448,39.6875
164,Pclass_X2,0.01553514219919395,0
164,Pclass_X3,-0.239041932401792,1
164,Sex_male,-0.36171144242201814,1
164,Embarked_Q,0.00447479116385595,0
164,Embarked_S,-0.07801062160188968,1
164,BIAS,-0.01190503446912048,0
165,Age,-0.15060005453165642,27.463352866958253
165,SibSp,0.010604945935028214,0
165,Parch,0.04207662025869086,0
165,Fare,1.7228580052153615,56.4958
165,Pclass_X2,0.09211292425312108,0
165,Pclass_X3,-0.2712541104114326,1
165,Sex_male,-0.5938969741992464,1
165,Embarked_Q,0.006056247757196877,0
165,Embarked_S,-0.09703776125325864,1
165,BIAS,-0.01190503446912048,0
166,Age,3.3392106878227317,1
166,SibSp,0.11738749438616207,0
166,Parch,-0.042707278683149455,2
166,Fare,0.1065894886979115,37.0042
166,Pclass_X2,-0.10892134567556655,1
166,Pclass_X3,0.19087202527029012,0
166,Sex_male,-0.6867131410646536,1
166,Embarked_Q,0.010467538424122244,0
166,Embarked_S,0.12839246386250988,0
166,BIAS,-0.01190503446912048,0
167,Age,-0.3544551980595081,62
167,SibSp,0.03982329503710514,0
167,Parch,0.024791526185661317,0
167,Fare,0.5934563965006499,80
167,Pclass_X2,0.013719480388225298,0
167,Pclass_X3,0.8404406901227868,0
167,Sex_male,2.310143111511167,0
167,Embarked_Q,0.008106307744970065,NA
167,Embarked_S,0.13705378860703768,NA
167,BIAS,-0.01190503446912048,0
168,Age,-0.61286564675127575,23
168,SibSp,0.052044569244678776,0
168,Parch,0.007403804209007436,0
168,Fare,0.3665392513480446,7.8542
168,Pclass_X2,0.04681153116116347,0
168,Pclass_X3,-0.21882261802278247,1
168,Sex_male,-1.0370138701358182,1
168,Embarked_Q,0.006093784681990879,0
168,Embarked_S,-0.1521346939856365,1
168,BIAS,-0.01190503446912048,0
169,Age,-0.21471938345272687,28
169,SibSp,0.039815276804007545,0
169,Parch,-0.08473742929808208,1
169,Fare,1.0400299173100238,33
169,Pclass_X2,-0.36620867023988346,1
169,Pclass_X3,0.2307279831615287,0
169,Sex_male,-1.37249732792005,1
169,Embarked_Q,0.006056247757196877,0
169,Embarked_S,-0.07912843882703194,1
169,BIAS,-0.01190503446912048,0
170,Age,-0.1395472901777746,44
170,SibSp,0.046608917738393325,1
170,Parch,0.014260380182852785,0
170,Fare,-0.5165522634899047,26
170,Pclass_X2,-0.08079314402717916,1
170,Pclass_X3,0.8347871012878034,0
170,Sex_male,2.407184046117998,0
170,Embarked_Q,0.004749281890497304,0
170,Embarked_S,-0.08353400735365933,1
170,BIAS,-0.01190503446912048,0
171,Age,-0.23124072080054622,48
171,SibSp,0.05188466037610596,0
171,Parch,0.012883990150984827,0
171,Fare,-0.47909051560881283,25.9292
171,Pclass_X2,0.012910751525835679,0
171,Pclass_X3,0.8206438315912715,0
171,Sex_male,2.28581374662794,0
171,Embarked_Q,0.004749281890497304,0
171,Embarked_S,-0.08291579345420282,1
171,BIAS,-0.01190503446912048,0
172,Age,0.24332954878855562,9.466449091690588
172,SibSp,-1.1310139363509435,8
172,Parch,-0.07425532697276954,2
172,Fare,-0.15836102380328024,69.55
172,Pclass_X2,0.012143035264346607,0
172,Pclass_X3,-1.0116008611255596,1
172,Sex_male,1.1614493206578256,0
172,Embarked_Q,0.00331179292288092,0
172,Embarked_S,-0.2355093846405114,1
172,BIAS,-0.01190503446912048,0
173,Age,-0.2313407786881694,42
173,SibSp,0.05731931283974141,0
173,Parch,0.008360357221171257,0
173,Fare,-0.34276399749631337,13
173,Pclass_X2,-0.03954401784904153,1
173,Pclass_X3,0.7603948162803388,0
173,Sex_male,2.344908775743571,0
173,Embarked_Q,0.004749281890497304,0
173,Embarked_S,-0.061165162357101815,1
173,BIAS,-0.01190503446912048,0
174,Age,-0.018864911878317556,33
174,SibSp,0.026292049739400306,0
174,Parch,0.010709352695230018,0
174,Fare,-2.083041820528787,5
174,Pclass_X2,0.010134247609828171,0
174,Pclass_X3,0.19437099676133274,0
174,Sex_male,-1.707001415771753,1
174,Embarked_Q,0.01647037728399076,0
174,Embarked_S,-0.2813126480902192,1
174,BIAS,-0.01190503446912048,0
175,Age,0.10918588227669479,47
175,SibSp,0.027236809577015294,0
175,Parch,0.007740175237098683,0
175,Fare,-0.009088449455515459,9
175,Pclass_X2,-0.023999321616814312,0
175,Pclass_X3,-0.26298318783202296,1
175,Sex_male,-0.7951728677535261,1
175,Embarked_Q,0.008194391407825654,0
175,Embarked_S,-0.09877496498304675,1
175,BIAS,-0.01190503446912048,0
176,Age,0.32137721969216637,19
176,SibSp,0.049683349013450694,0
176,Parch,0.009433667129136137,0
176,Fare,-0.0068293073274515205,7.8958
176,Pclass_X2,0.059585895450814934,0
176,Pclass_X3,-0.21372586039191807,1
176,Sex_male,-0.9993801959056647,1
176,Embarked_Q,0.006093784681990879,0
176,Embarked_S,-0.14221877936452398,1
176,BIAS,-0.01190503446912048,0
177,Age,-0.841030136767397,28
177,SibSp,0.035172337581079766,0
177,Parch,0.0060134811768573744,0
177,Fare,-0.23461066587042825,10.5
177,Pclass_X2,-0.263110522125344,1
177,Pclass_X3,0.20842541336934267,0
177,Sex_male,-1.5283108835413108,1
177,Embarked_Q,0.008194391407825654,0
177,Embarked_S,-0.12317058764508831,1
177,BIAS,-0.01190503446912048,0
